time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1778182363155067400,9.1280673828125,-0.3005940004268542,-0.0032768831588327885,-0.08507806598850716,-0.01121603138744831,-0.2802278509766771,0.9323072202930386,-0.6383595583019305,left,-0.0044168829917907715,-0.3554645638103121,-2.72210733435452,-8.781353012782334,-0.21221996511371985,-0.008448222652077675,0.0010889768600463867,3.4129689533442256,-0.0019738972187042236
1778182363175067400,9.1480673828125,-0.30083223932010644,-0.0033370433375239372,-0.08514959921694072,-0.003548807930201292,-0.2802742722664618,0.9322645126077862,-0.638539253088263,left,-0.0053612589836120605,-0.35558829171337525,-2.724074250513315,-8.780300873380899,-0.21231763800404593,-0.005015015602111816,0.00016546249389648438,3.414106432941556,-0.00038439035415649414
1778182363195067400,9.1680673828125,-0.3008737849895416,-0.0017728062812238932,-0.08515635108343773,-0.003905992489308119,-0.2802669647517854,0.9322572627873044,-0.6385478279788221,left,-0.0037598013877868652,-0.3556590818506559,-2.7243673882409927,-8.779956589987874,-0.21235624294877808,-0.001905419398099184,-0.0018453896045684814,3.4147572980657217,0.002865403890609741
1778182363215067400,9.1880673828125,-0.30103090758129386,0.004728404805064201,-0.0852425383265599,-0.006213464308530092,-0.28026916518510253,0.9322530959474193,-0.6385690988377776,left,-0.0023440122604370117,-0.35556709371264555,-2.725840091142058,-8.779828579694032,-0.21233705448401452,0.0019271846394985914,-0.0027751624584198,3.4139114948913454,0.0025446712970733643
1778182363235067400,9.2080673828125,-0.30101905708726756,0.007142537739127874,-0.08527547922914017,-0.0055800266563892365,-0.2801904388626687,0.9322872615558176,-0.6383749152113287,left,-0.0027254819869995117,-0.3554590892145563,-2.7258453518390655,-8.780213195097446,-0.21227767245232615,0.002888679038733244,-0.003437250852584839,3.4129186844617125,0.0032205581665039062
1778182363255067400,9.2280673828125,-0.3011579199658116,0.008470110595226288,-0.08535815472333604,-0.005959921516478062,-0.2801115878490018,0.9323022192393452,-0.638233652984144,left,-0.002678394317626953,-0.35544123589615845,-2.727082492418587,-8.779892292580008,-0.21228291803750116,0.0010942734079435468,-0.0031867623329162598,3.4127544338107105,0.002059251070022583
1778182363275067400,9.2480673828125,-0.3011849822369655,0.007134255021810532,-0.08537234581553534,-0.004050746094435453,-0.2799963114354294,0.9323233944626388,-0.6380193330079258,left,-0.00376737117767334,-0.35556940185923397,-2.7271903367072343,-8.779400709670782,-0.21233624122209574,-0.00168677291367203,-0.00296860933303833,3.4139328299403187,0.0017747282981872559
1778182363295067400,9.2680673828125,-0.30116549402318776,0.0019647562876343727,-0.08535020883447729,-0.0007932197768241167,-0.2799221299287353,0.9323326516754349,-0.6378897257583664,left,-0.0019499659538269043,-0.35573174048716044,-2.7268548211425543,-8.778924908852577,-0.212402306085358,-0.0038026245310902596,-0.0011388957500457764,3.4154251143246888,0.0005318820476531982
1778182363315067400,9.2880673828125,-0.3011453902474217,-0.0009859895799309015,-0.08533037972951704,0.0013529493007808924,-0.2799235160999475,0.9323287028269324,-0.6378999940979457,left,-0.0011758804321289062,-0.3557884592899506,-2.7266210123866794,-8.778794560471177,-0.21242589220309852,-0.0016773347742855549,-0.00214540958404541,3.4159465078502893,-0.0010259449481964111
1778182363335067400,9.3080673828125,-0.30124361886461426,-0.005733734928071499,-0.08536614218111917,-0.0010916150640696287,-0.2799744927537478,0.932307900071301,-0.6380272841222591,left,-0.0010277628898620605,-0.3557673014735739,-2.7275048094838854,-8.778595823028683,-0.2124354009315399,0.00018418265972286463,-0.0019804537296295166,3.4157521543219684,-0.0002547800540924072
1778182363355067400,9.3280673828125,-0.3013643973431623,-0.008852977305650711,-0.08541248480594354,-0.005939501337707043,-0.2800350879581603,0.9322839114420275,-0.6381772335530485,left,-0.0003153681755065918,-0.35573116960250345,-2.7286016648098825,-8.778384226104617,-0.21244217099637303,-0.0005543456645682454,-0.0011097192764282227,3.4154198536276814,0.00020268559455871582
1778182363375067400,9.3480673828125,-0.30160881989963156,-0.007188429124653339,-0.08551642000476692,-0.00457143085077405,-0.28013265931695736,0.9322450061355791,-0.638421988264404,left,-0.00155717134475708,-0.35563436124234793,-2.7308453520834446,-8.778032343927025,-0.21244253578472594,-0.0003167775576002896,-0.0022772252559661865,3.4145299190506337,0.0007314682006835938
1778182363395067400,9.3680673828125,-0.301756234813377,-0.007140432484447956,-0.0855751958303408,-0.0016665116418153048,-0.2802016539233028,0.9322176780761955,-0.6385931445397441,left,-0.00315934419631958,-0.35558448631730927,-2.7321900446906686,-8.777792105430365,-0.21244768228675934,-0.0010591400787234306,-0.003820568323135376,3.4140713616281744,0.0012733638286590576
1778182363415067400,9.3880673828125,-0.3018609054611747,-0.004268147982656956,-0.08560140312403196,0.0011086936574429274,-0.28026379686988645,0.9321883884109018,-0.6387568989477586,left,-0.003314793109893799,-0.3556158366107963,-2.733076764397323,-8.777403982895612,-0.21248370488266768,-0.004368269350379705,-0.0029799044132232666,3.41435953091979,0.002199232578277588
1778182363435067400,9.4080673828125,-0.30183739460078285,-0.0006360779516398907,-0.08556566046401687,0.0011845356784760952,-0.2802889819353782,0.9321732688023877,-0.6388274866568976,left,-0.002905607223510742,-0.3557203462842847,-2.7327643374472856,-8.77712750404179,-0.21253126545277218,-0.007345252670347691,-0.00349581241607666,3.415320484906435,0.0031851530075073242
1778182363455067400,9.4280673828125,-0.30178270824947584,0.0008656445425003767,-0.08551042019266712,0.002850794233381748,-0.28028995681268104,0.9321624054600115,-0.6388515741842952,left,-0.0028849244117736816,-0.3558847455748655,-2.732117563976347,-8.776741135072708,-0.2125998802949658,-0.009189138188958168,-0.0006386041641235352,3.4168317662522196,0.0017670691013336182
1778182363475067400,9.4480673828125,-0.30173136670292255,0.0019018483581021428,-0.08546047249340631,0.0037906744983047247,-0.2803044808158897,0.9321504890355746,-0.6388977755377153,left,-0.0010477304458618164,-0.3560123467203237,-2.731537426000833,-8.776464656218886,-0.21265306499137965,-0.004194657318294048,-0.00020080804824829102,3.4180046094238756,-0.00028201937675476074
1778182363495067400,9.4680673828125,-0.301705917112556,-0.003119110595434904,-0.08543607508448474,-0.0028442477341741323,-0.28032303765680283,0.9321425541617602,-0.638941741308055,left,0.0007103085517883301,-0.35605986411322454,-2.731265623322129,-8.776379316022991,-0.2126731292891102,-0.0012548256199806929,-0.0017391443252563477,3.4184412472754713,0.000522226095199585
1778182363515067400,9.4880673828125,-0.301920918337749,-0.006857357919216156,-0.08552017251897436,-0.008428032509982586,-0.28034489226988296,0.9321171129799124,-0.6390442871634233,left,-0.0001480579376220703,-0.3560913045948652,-2.7331206035390494,-8.775688995671272,-0.21272203758246525,0.0017248464282602072,-0.0018145740032196045,3.4187302933499213,0.0005964040756225586
1778182363535067400,9.5080673828125,-0.30217571730090886,-0.0036397080402821302,-0.0856232494735844,-0.003130474593490362,-0.2804194366869523,0.9320792238832915,-0.6392539841753564,left,-0.003995835781097412,-0.35605122504544795,-2.7353973162993785,-8.775123178482055,-0.21274838397726517,-0.0016559220384806395,-0.00247076153755188,3.418362044559419,0.002055734395980835
1778182363555067400,9.5280673828125,-0.3022157936825886,-0.004022451117634773,-0.08563946807406848,-0.001762640313245356,-0.28043114571249417,0.9320732531712456,-0.6392869252065603,left,-0.0028725862503051758,-0.35604490448798526,-2.735755335956812,-8.775034331154822,-0.21275252415992607,-0.00009292829781770706,-0.003394573926925659,3.418303884631395,0.0007086396217346191
1778182363575067400,9.5480673828125,-0.3022305853407067,-0.0009605172090232372,-0.08565067251776436,0.005910081788897514,-0.280451097694768,0.9320705295740931,-0.6393228072499273,left,-0.002567112445831299,-0.35599580254295177,-2.7359350764378902,-8.77515415814221,-0.21273366186848786,0.007422715425491333,-0.002760380506515503,3.417852341471612,0.0002415478229522705
1778182363595067100,9.568067138671875,-0.3020449040116835,-0.0012877840781584382,-0.08559686789667471,0.01309840939939022,-0.2804548920093828,0.9320970886189908,-0.6392560748443109,left,-0.008463144302368164,-0.3558409274759021,-2.7344632503196595,-8.776167134577035,-0.2126338878544646,0.005372073035687208,-0.002179265022277832,3.4164287384092806,0.0012578964233398438
1778182363615067400,9.5880673828125,-0.30155415892327253,0.003186591435223818,-0.08539426675979395,0.03387852758169174,-0.2804866632647645,0.9321344392167702,-0.6391883758111636,left,-0.008436262607574463,-0.35572661638457587,-2.730271936109662,-8.777880952757597,-0.2125098440426423,0.0019581299275159836,-0.003836989402770996,3.4153780603125687,0.001989006996154785
1778182363635067400,9.6080673828125,-0.3009487379240593,0.0017463188851252198,-0.08510250198862628,0.02500075474381447,-0.2805355962196722,0.9321586436642191,-0.6391699726948621,left,-0.0017267465591430664,-0.35579641560752456,-2.7248864436790345,-8.779304848080873,-0.21245609649330396,-0.00035987631417810917,-0.0036831796169281006,3.4160195730865,0.0013296306133270264
1778182363655067400,9.6280673828125,-0.30059480769914326,-0.008778557181358337,-0.08492998750117514,0.01252572238445282,-0.2805915177321389,0.9321665789069288,-0.6392130638878505,left,-0.000961005687713623,-0.3558144129334199,-2.7217610051348804,-8.780209687966108,-0.2124165135582385,-0.0008788033155724406,-0.0013950169086456299,3.416184992781281,-0.00014713406562805176
1778182363675067400,9.6480673828125,-0.3005111547026503,-0.009974745102226734,-0.08487405289260185,0.005734215024858713,-0.2806861962053875,0.9321455514560779,-0.6393942439533628,left,-0.0001296401023864746,-0.35580053732638417,-2.721040289644897,-8.780482659688591,-0.21240611205934823,-0.0008809763239696622,-0.0001882016658782959,3.4160575670093296,-0.000019848346710205078
1778182363695067400,9.6680673828125,-0.3005917848658682,-0.0134163498878479,-0.0848932964528406,0.005244738422334194,-0.28082369717205197,0.9321052061501099,-0.6396909852955872,left,-0.0023862123489379883,-0.355720910542362,-2.721828809674084,-8.78052299169898,-0.21239358509646986,0.0016314947279170156,-0.0000407099723815918,3.415325745603442,-0.0012583434581756592
1778182363715067400,9.6880673828125,-0.30057677068908345,-0.01596454158425331,-0.08487379740980802,0.013663197867572308,-0.28100192277244185,0.9320657386060403,-0.640039083825699,left,-0.00208967924118042,-0.35557318785429043,-2.7218463453307744,-8.78104555426836,-0.21233864727623133,0.00696971733123064,0.00007796287536621094,3.4139676089927553,-0.0008214414119720459
1778182363735067400,9.7080673828125,-0.30045753528663777,-0.013910908252000809,-0.08482478494770626,0.012576050125062466,-0.2811683098269458,0.9320441441025946,-0.6403226910567842,left,-0.00039631128311157227,-0.3553519062047886,-2.721022753988206,-8.78209126392901,-0.21223264619892174,0.0065273563377559185,-0.00040781497955322266,3.411933180555701,0.0013101398944854736
1778182363755067400,9.7280673828125,-0.3002978385492687,-0.006752335000783205,-0.08474479791018946,0.006432102527469397,-0.2812770968248474,0.9320305091327479,-0.6405027104302099,left,0.0011518597602844238,-0.3552702323807917,-2.719702903561294,-8.782792105674742,-0.21218043431144165,0.0014604474417865276,0.0005339980125427246,3.4111823621883985,0.0025201737880706787
1778182363775067400,9.7480673828125,-0.300260515026866,-0.0004301457665860653,-0.0847180847343326,-0.003335722256451845,-0.2813072979311202,0.9320225547112364,-0.6405627316207477,left,-0.002263665199279785,-0.3552880376478209,-2.7193568666025993,-8.78283536029458,-0.21218588397236424,-0.006773081142455339,0.0012027323246002197,3.411346028317511,0.002488374710083008
1778182363795067400,9.7680673828125,-0.3003872939347118,0.0021843479480594397,-0.08473660742335469,-0.006281091831624508,-0.2812970949899826,0.931997318677692,-0.6406139892693613,left,-0.002482295036315918,-0.3554999089009671,-2.720256445790827,-8.781800172027944,-0.21230285468281734,-0.0064860437996685505,0.0006283819675445557,3.4132939475148913,0.0006377995014190674
1778182363815067400,9.7880673828125,-0.30051409391945155,0.004798841662704945,-0.08475512366079639,-0.009226461872458458,-0.28128689204884516,0.9319720826441475,-0.6406652986509068,left,-0.002700984477996826,-0.35571179631420324,-2.721156024979055,-8.78076439923942,-0.2124198291199653,-0.0061990064568817616,0.00005409121513366699,3.415241866712272,-0.001212775707244873
1778182363835067400,9.8080673828125,-0.30065753752406577,0.00040192529559135437,-0.08481511895411718,-0.01374993845820427,-0.28121382454708965,0.9319739297536666,-0.640563479606875,left,-0.002725660800933838,-0.3558183447266449,-2.7223075331017372,-8.780026148092746,-0.2124844494774958,0.002528150100260973,-0.000010520219802856445,3.416221233138442,-0.001420825719833374
1778182363855067400,9.8280673828125,-0.30096944550028937,0.0018147125374525785,-0.08497608830826568,-0.0059950524009764194,-0.28119316954998413,0.9319657156327084,-0.640569713029003,left,-0.006663680076599121,-0.35572009796405035,-2.7251456791371105,-8.77949715578258,-0.21248360157268906,0.0021784473210573196,-0.00030997395515441895,3.4153181468188762,0.001264721155166626
1778182363875067400,9.8480673828125,-0.3009075233081824,0.004692853894084692,-0.08496658852191775,-0.005602330435067415,-0.2811175563408295,0.9319934194021694,-0.6403926399117026,left,-0.0021824240684509277,-0.355716814725547,-2.7246052886500953,-8.779676604002713,-0.2124658747132483,0.0034082697238773108,-0.001486271619796753,3.4152880439415574,0.0006159543991088867
1778182363895067400,9.8680673828125,-0.30097364352271305,0.005548198241740465,-0.08503478907338288,-0.006663275882601738,-0.2810402905642833,0.9320219582694678,-0.6402181041976038,left,-0.0037097930908203125,-0.3556030718820814,-2.725300869698822,-8.779867158138751,-0.2124156895505906,0.006832057144492865,-0.0023449361324310303,3.414242334280908,0.0001423656940460205
1778182363915067400,9.8880673828125,-0.3010941047992314,0.004999833181500435,-0.08511562102002733,-0.005555649753659964,-0.2809814354495887,0.9320374529297392,-0.6401034429877672,left,-0.004290759563446045,-0.3555275137244504,-2.726434842164814,-8.779785325074196,-0.21239315852841328,0.0035269923973828554,-0.001627206802368164,3.4135476300150156,-0.0008289813995361328
1778182363935067400,9.9080673828125,-0.3012145689228739,0.004451467655599117,-0.08519644651509137,-0.004448023624718189,-0.28092258033489403,0.9320529475900107,-0.6399887891939835,left,-0.004871785640716553,-0.3554519877720128,-2.727569106891751,-8.77970290748775,-0.21237063123293076,0.00022192765027284622,-0.0009095370769500732,3.412853218010068,-0.0018003880977630615
1778182363955067400,9.9280673828125,-0.30135819683840215,0.001629785168915987,-0.08526446119793138,-0.003913634456694126,-0.2809000804228299,0.9320487614999885,-0.6399738802313676,left,-0.0031990408897399902,-0.35545502859402955,-2.7288269979983566,-8.779301340949536,-0.2123915558765093,-0.0013675680384039879,-0.001366347074508667,3.412881275060773,0.0002748072147369385
1778182363975067400,9.9480673828125,-0.3013524057588333,-0.002644999884068966,-0.08525286701139384,0.00010493723675608635,-0.28091568989154647,0.9320418774708519,-0.6400121587552506,left,-0.003191053867340088,-0.35548418548326766,-2.7287466262385247,-8.779221845972538,-0.21240572165624236,-0.0014066656585782766,-0.0014435052871704102,3.413149278347194,0.003136754035949707
1778182363995067400,9.9680673828125,-0.30130556080026966,-0.001071866718120873,-0.08520713982540287,0.0016924416413530707,-0.28093292628427974,0.9320301511494116,-0.6400619870382656,left,-0.0013109445571899414,-0.3555964869779163,-2.7282217255815864,-8.778983945563436,-0.2124526653251895,-0.005157710984349251,-0.0019395947456359863,3.4141818362653256,0.0028702914714813232
1778182364015067400,9.9880673828125,-0.3014177265650201,-0.0006571763660758734,-0.08524837045421389,0.001257449621334672,-0.2809919307926907,0.9320064138503744,-0.6402084536097081,left,-0.0016466379165649414,-0.35556920698086625,-2.7292338252335786,-8.778766503420472,-0.2124621817839979,-0.0037734005600214005,-0.001644223928451538,3.41393107637465,0.0007218122482299805
1778182364035067400,10.0080673828125,-0.301417209112547,-0.0038367530796676874,-0.08524331641519038,0.0011170691577717662,-0.2810340832773134,0.9319960015836953,-0.64029345551867,left,-0.0021608471870422363,-0.3555437573675067,-2.729255160282552,-8.778850674572586,-0.21245408773550944,0.0007100687362253666,-0.0008795261383056641,3.4136969753578303,-0.0003657341003417969
1778182364055067400,10.0280673828125,-0.3014267108825074,-0.005337769631296396,-0.08525253571289924,0.0022622153628617525,-0.28105708136838914,0.931993247854388,-0.6403335407129135,left,-0.0034671425819396973,-0.3554891573730514,-2.729393984231353,-8.779003234785794,-0.21243213884382878,0.0016416932921856642,-0.0006284117698669434,3.4131951633155344,-0.0005091726779937744
1778182364075067400,10.0480673828125,-0.30143725536455657,-0.005442787427455187,-0.08526415377705437,0.002342335181310773,-0.281136366119456,0.9319803992371286,-0.6404781833022701,left,-0.002428889274597168,-0.3553560193453519,-2.729621363246441,-8.779408308455347,-0.21237886146514026,0.0017068741144612432,-0.0012523233890533447,3.4119711744785306,0.001053154468536377
1778182364095067100,10.068067138671875,-0.30146914507548184,-0.002144726924598217,-0.08525956552266108,-0.0006664686370640993,-0.2811673943167451,0.9319631481254146,-0.6405649682316964,left,-0.0023170113563537598,-0.3554177418644478,-2.729838805389404,-8.779119554641841,-0.2124152921935159,0.00014178885612636805,-0.0006182491779327393,3.4125384529724716,0.001593947410583496
1778182364115067400,10.0880673828125,-0.3015009912433705,0.0011533335782587528,-0.08525496236148859,-0.003675272688269615,-0.2811984225140341,0.9319458970137008,-0.6406517374128513,left,-0.0022051334381103516,-0.3554794213581974,-2.7300559552714225,-8.778831969872117,-0.2124516971155699,-0.001423296402208507,0.00001576542854309082,3.4131054392054674,0.0021347999572753906
1778182364135067400,10.1080673828125,-0.30162861660421636,0.003395618638023734,-0.08530446914081558,-0.004602172877639532,-0.28114999861922063,0.9319424992025469,-0.6405968876936015,left,-0.0019459724426269531,-0.3555746644139714,-2.7310797453612086,-8.77817321370244,-0.21251088075895264,-0.0010986817069351673,-0.0005677342414855957,3.413981052996218,0.00199735164642334
1778182364155067400,10.1280673828125,-0.3017562137398641,0.005637903697788715,-0.08535397269435234,-0.005529073067009449,-0.281101523111764,0.9319390715778347,-0.6405419260900839,left,-0.00168687105178833,-0.3556699217272525,-2.732102950929105,-8.777513873010873,-0.21257006626568306,-0.0007740668952465057,-0.00115126371383667,3.4148569590479134,0.0018599629402160645
1778182364175067400,10.1480673828125,-0.3017718300892575,0.008644476532936096,-0.08536360922296726,-0.008525654673576355,-0.281001380749956,0.9319585948850203,-0.6403530122366631,left,-0.0031229257583618164,-0.35577683163514917,-2.7321315925016996,-8.777122827866673,-0.2126131139451023,-0.0002465518191456795,-0.002269566059112549,3.4158395403444763,0.0008304715156555176
1778182364195067400,10.1680673828125,-0.30194989744330164,0.00807576347142458,-0.08546303849278174,-0.011154178529977798,-0.28088257063334676,0.9319781419024808,-0.6401457568235772,left,-0.0009368062019348145,-0.355810523611397,-2.733660409504175,-8.776526031017303,-0.2126446821377672,0.0030605271458625793,-0.0010818541049957275,3.4161493369460105,-0.0003314018249511719
1778182364215067400,10.1880673828125,-0.30216499389759927,0.0034027905203402042,-0.08559512965922747,-0.01773771643638611,-0.2807648402121082,0.9320023738113823,-0.6399307883694589,left,-0.0004886984825134277,-0.355756194345629,-2.7356033602654932,-8.776115112128853,-0.21264082887604796,0.005843025632202625,-0.0035181045532226562,3.4156498629912733,-0.0016505718231201172
1778182364235067400,10.2080673828125,-0.30249306914130303,0.0023278985172510147,-0.0857656858000792,-0.008646143600344658,-0.2806868079564947,0.9320050701217905,-0.6398294641051675,left,-0.006178021430969238,-0.35571455769584087,-2.7385248006701466,-8.775352895584701,-0.2126634740634142,0.0031890675891190767,-0.004187852144241333,3.415267293414473,0.002710312604904175
1778182364255067400,10.2280673828125,-0.30266519533823355,0.008892308920621872,-0.0858547714870591,-0.009264035150408745,-0.28064717648421933,0.9320059939948586,-0.6397792111506637,left,-0.0030814409255981445,-0.355693238484401,-2.7400568325430155,-8.774950744524597,-0.21267572057341677,0.001657766872085631,-0.005777150392532349,3.4150711863204837,-0.00014346837997436523
1778182364275067400,10.2480673828125,-0.3027291831901991,0.01013682596385479,-0.0859123030716267,0.00284666009247303,-0.2805294479814431,0.9320377299363414,-0.6395384802671105,left,-0.002982616424560547,-0.3556804600909203,-2.7406314175605773,-8.77481688901186,-0.2126685245177672,0.003453482175245881,-0.005401790142059326,3.4149536974206565,0.0010414421558380127
1778182364295067400,10.2680673828125,-0.30240282115735057,0.008125485852360725,-0.08581149658145136,0.009529974311590195,-0.2804265726832797,0.9321026194896801,-0.6392210425200251,left,-0.0056435465812683105,-0.3555744934063834,-2.7378751045897602,-8.776056659939885,-0.21256062318274574,0.010046099312603474,-0.004982650279998779,3.413979591691494,0.0009408891201019287
1778182364315067400,10.2880673828125,-0.302055955324845,0.009552335366606712,-0.08569759491307745,0.027635563164949417,-0.2803639026924684,0.932159276047653,-0.6389794650109066,left,-0.012086987495422363,-0.3554409625015209,-2.73496652366668,-8.777440807774662,-0.21244053074876795,0.007757579907774925,-0.002152174711227417,3.412752095723152,0.000006020069122314453
1778182364335067400,10.3080673828125,-0.30135267665234144,-0.00042951013892889023,-0.08538563112355467,0.03258790448307991,-0.2803750554825542,0.9322090838777308,-0.6388416401967657,left,-0.004155933856964111,-0.3554337452901107,-2.728800109991431,-8.77938551210165,-0.21233274876222757,0.006845567375421524,-0.004196137189865112,3.4126857524886725,-0.0021908581256866455
1778182364355067400,10.3280673828125,-0.3011594267342545,-0.005279894452542067,-0.08530172076748639,0.022793743759393692,-0.28053089078871973,0.932194197410901,-0.6390907268822327,left,-0.0029984116554260254,-0.3552366484674985,-2.727302857170999,-8.780555140402912,-0.21222604937348843,0.005769210867583752,-0.002690821886062622,3.410873442369699,-0.0012543201446533203
1778182364375067400,10.3480673828125,-0.30096616475091287,-0.010130278766155243,-0.08521780718562763,0.012999583967030048,-0.28068675590844355,0.9321792593314281,-0.6393399347991414,left,-0.0018410682678222656,-0.35503960547967156,-2.725805019828677,-8.781723599660396,-0.21211935184809666,0.004692854359745979,-0.0011855661869049072,3.409061716772616,-0.0003177821636199951
1778182364395067400,10.3680673828125,-0.30077283908414776,-0.014980663545429707,-0.0851338754711992,0.00320542324334383,-0.2808426508417257,0.9321642696393119,-0.6395892408718608,left,-0.0006836652755737305,-0.3548425739827787,-2.7243063057035206,-8.782892058917879,-0.2120126303797307,0.0036164983175694942,0.00031960010528564453,3.407249991175532,0.0006187260150909424
1778182364415029200,10.388029296875,-0.30077339965949923,-0.01635061390697956,-0.08513797901558356,0.007043981458991766,-0.2810287113049611,0.9321299473374947,-0.6399371415728798,left,-0.0013599640224128962,-0.35459663829849625,-2.724559403681755,-8.783690515819192,-0.2119149591033289,0.005134433042258024,0.0010834680870175362,3.404988475984335,0.0025521237403154373
1778182364435029200,10.408029296875,-0.30072668797003854,-0.009564530104398727,-0.08513206180622358,0.005467246286571026,-0.28115382297125413,0.9321161742095923,-0.6401469308013216,left,-0.001096189022064209,-0.3543667404486028,-2.7243808322444556,-8.784564960566163,-0.21181207996362764,0.007642478682100773,0.00046199560165405273,3.4028739680483935,0.0023935437202453613
1778182364455029200,10.428029296875,-0.30067601261546306,-0.003968304023146629,-0.08513953818338643,0.0011797999031841755,-0.28119758312918497,0.932125619995605,-0.6401850109431457,left,-0.001416623592376709,-0.3541546846314141,-2.72414936157614,-8.785392059040069,-0.21170950053373855,0.008398404344916344,0.0014178752899169922,3.4009234185025092,0.00116005539894104
1778182364475029200,10.448029296875,-0.3007341871454137,0.0016216537915170193,-0.08518641385238707,-0.0041762422770261765,-0.2812002352472686,0.9321308001771813,-0.6401797015988347,left,-0.002950429916381836,-0.3540387720386804,-2.7247771380856634,-8.785610085704922,-0.21166438869274853,0.0030146902427077293,0.002325296401977539,3.399857250575721,0.0011379718780517578
1778182364495029200,10.468029296875,-0.30083115476071315,0.005088507663458586,-0.0852373139872812,-0.00614047609269619,-0.2811499693190062,0.9321371452966168,-0.6400976315904409,left,-0.002149224281311035,-0.35405676138511427,-2.725610958561301,-8.785287429621816,-0.21168275761894434,0.0004553108010441065,0.0010350346565246582,3.4000229625314473,-0.00013363361358642578
1778182364515029200,10.488029296875,-0.30097824425631364,0.005678660701960325,-0.08532013296407025,-0.011063585057854652,-0.28107544287139874,0.9321490254577224,-0.6399701430576457,left,-0.0019419193267822266,-0.35405209643120755,-2.7269077203735708,-8.784901645174623,-0.21169587066878964,0.00439861137419939,0.0008213818073272705,3.399980000172555,-0.0027492940425872803
1778182364535029200,10.508029296875,-0.3012346453058863,0.003200605744495988,-0.08546309679295166,-0.014966592192649841,-0.281001068698884,0.9321583778805013,-0.6398546261868544,left,-0.0038051605224609375,-0.3539842629198748,-2.7292285645365713,-8.78442233722508,-0.21169590716343392,0.0063302419148385525,-0.00007838010787963867,3.399356023055315,-0.002666950225830078
1778182364555029200,10.528029296875,-0.30139207966942805,0.0027384664863348007,-0.08556299747579951,-0.010249817743897438,-0.2809349538305615,0.9321738090621063,-0.6397314920936128,left,-0.004111170768737793,-0.3539027893662151,-2.7306936686530707,-8.784256917530298,-0.21167545696491322,0.005127747543156147,-0.0013163387775421143,3.3986063737317918,-0.0031028687953948975
1778182364575029200,10.548029296875,-0.3014902092876016,0.0015011283103376627,-0.08563178365541702,-0.00533588882535696,-0.28088268173501607,0.9321886321208679,-0.6396265324920337,left,-0.003644406795501709,-0.353830657647167,-2.7316286114156245,-8.784223015260697,-0.21165172721827372,0.0034460662864148617,-0.0020531415939331055,3.3979429413869977,-0.0017914772033691406
1778182364595029000,10.568029052734374,-0.30162301943899683,0.004908306989818811,-0.08570935049078257,-0.006417128257453442,-0.2808375918185251,0.9321963839289207,-0.6395503427540911,left,-0.0028766393661499023,-0.3537847360110518,-2.732841494336724,-8.78400908024907,-0.2116460881048561,-0.00029599270783364773,-0.0032332539558410645,3.397520624321699,-0.00013118982315063477
1778182364615029000,10.588029052734376,-0.3016878177282391,0.006956855766475201,-0.08574590213310236,-0.006957820616662502,-0.2807521141874927,0.9322118503618494,-0.6393944960409575,left,-0.0042459964752197266,-0.3538460311237506,-2.733348859336972,-8.783633232674003,-0.21167656559931325,-0.004334103316068649,-0.0036556124687194824,3.3980843956843017,0.0002601742744445801
1778182364635029000,10.608029052734375,-0.3017783196021613,0.0072617423720657825,-0.0857819841330756,-0.0052403975278139114,-0.28066787783003994,0.9322195672025013,-0.6392600567042896,left,-0.004835784435272217,-0.35396891343885667,-2.7340195982053874,-8.782987335985899,-0.2117397524785408,-0.005528716836124659,-0.003392934799194336,3.3992148610189554,0.0002948939800262451
1778182364655029000,10.628029052734375,-0.30181719438187615,0.004611257463693619,-0.08579428576601193,-0.0005001039244234562,-0.2806158077036033,0.9322243883048738,-0.6391758105090417,left,-0.005044460296630859,-0.3540579830856148,-2.7342709426179526,-8.78259161466658,-0.21178237924041315,-0.004332403186708689,-0.003019273281097412,3.400034068447351,-0.0005188584327697754
1778182364675029200,10.648029296875,-0.30175949264262264,-0.00006130430847406387,-0.08575594522369118,0.0019399067386984825,-0.2806251544063544,0.9322208388986443,-0.6391947118227145,left,-0.0032004714012145996,-0.3541150675507583,-2.7337065867334602,-8.782564142137765,-0.21180122225444098,-0.0037023364566266537,-0.002723902463912964,3.4005592613652347,-0.0003457069396972656
1778182364695029200,10.668029296875,-0.3017017266719486,-0.0047338660806417465,-0.08571759622617137,0.004379917401820421,-0.28063447931002033,0.9322172080662132,-0.6392134997131274,left,-0.0013564825057983398,-0.3541720680237003,-2.7331416463270783,-8.78253666960895,-0.21182003573545272,-0.003072269493713975,-0.002428591251373291,3.4010835775002835,-0.00017255544662475586
1778182364715029200,10.688029296875,-0.3017179583973525,-0.008417450822889805,-0.08570504187251683,0.0027771058958023787,-0.2807234226913242,0.9321894260849031,-0.6394074695235444,left,-0.0012491941452026367,-0.35416950259975566,-2.7332866077557205,-8.782501013773679,-0.2118294559155904,-0.0034557157196104527,-0.002650737762451172,3.401059904363751,0.00003439188003540039
